3.421229536289673412e+00
3.339711989831608108e+00
3.126768365186156196e+00
2.857651118063163853e+00
2.611696473423117837e+00
2.445171900280957988e+00
2.386910853524276899e+00
2.445171900280957988e+00
2.611696473423117837e+00
2.857651118063163853e+00
3.126768365186156196e+00
3.339711989831607220e+00
3.421229536289673412e+00
